"idLeitura";"fkMaquina";"sistemaOperacional";"cpuMedia";"qtdProcessador";"ramTotal";"ramUso";"ramUsoPercent";"discoTotal";"discoUso";"discoLivre";"discoPercent";"dataHora"
1;50000;"NFTS";22;8;8.37;6.73;80;488.1;168.95;319.14;34.6;"2022-10-18 18:35:01"
2;50000;"NFTS";4;8;8.37;6.71;80;488.1;168.95;319.14;34.6;"2022-10-18 18:35:11"
3;50000;"NFTS";5;8;8.37;6.68;80;488.1;168.95;319.14;34.6;"2022-10-18 18:35:22"
4;50000;"NFTS";2;8;8.37;6.44;77;488.1;168.95;319.14;34.6;"2022-10-18 18:35:32"
5;50000;"NFTS";0;8;8.37;6.44;77;488.1;168.95;319.14;34.6;"2022-10-18 18:35:42"
6;50000;"NFTS";4;8;8.37;6.43;77;488.1;168.95;319.14;34.6;"2022-10-18 18:35:52"
7;50000;"NFTS";47;8;8.37;7.28;87;488.1;168.96;319.14;34.6;"2022-10-18 18:36:02"
8;50000;"NFTS";9;8;8.37;7.32;88;488.1;168.94;319.15;34.6;"2022-10-18 18:36:12"
9;50000;"NFTS";7;8;8.37;7.32;87;488.1;168.94;319.15;34.6;"2022-10-18 18:36:22"
10;50000;"NFTS";18;8;8.37;7.32;87;488.1;168.94;319.15;34.6;"2022-10-18 18:36:32"
11;50000;"NFTS";13;8;8.37;7.32;87;488.1;168.94;319.15;34.6;"2022-10-18 18:36:42"
12;50000;"NFTS";11;8;8.37;7.23;86;488.1;168.94;319.15;34.6;"2022-10-18 18:36:52"
13;50000;"NFTS";14;8;8.37;7.25;87;488.1;168.94;319.15;34.6;"2022-10-18 18:37:02"
14;50000;"NFTS";13;8;8.37;7.24;87;488.1;168.94;319.15;34.6;"2022-10-18 18:37:12"
15;50000;"NFTS";67;8;8.37;7.84;94;488.1;168.96;319.14;34.6;"2022-10-18 18:37:22"
16;50000;"NFTS";84;8;8.37;7.82;93;488.1;168.97;319.12;34.6;"2022-10-18 18:37:32"
17;50000;"NFTS";75;8;8.37;7.66;92;488.1;168.99;319.1;34.6;"2022-10-18 18:37:42"
18;50000;"NFTS";72;8;8.37;7.29;87;488.1;168.99;319.1;34.6;"2022-10-18 18:37:52"
19;50000;"NFTS";89;8;8.37;7.32;87;488.1;169.04;319.05;34.6;"2022-10-18 18:38:02"
20;50000;"NFTS";79;8;8.37;7.33;88;488.1;169.01;319.08;34.6;"2022-10-18 18:38:12"
21;50000;"NFTS";75;8;8.37;7.44;89;488.1;169.01;319.08;34.6;"2022-10-18 18:38:22"
22;50000;"NFTS";75;8;8.37;7.4;88;488.1;169.01;319.08;34.6;"2022-10-18 18:38:32"
23;50000;"NFTS";77;8;8.37;7.44;89;488.1;169.02;319.08;34.6;"2022-10-18 18:38:42"
24;50000;"NFTS";76;8;8.37;7.42;89;488.1;169.02;319.07;34.6;"2022-10-18 18:38:52"
25;50000;"NFTS";77;8;8.37;7.49;89;488.1;169.02;319.07;34.6;"2022-10-18 18:39:02"
26;50000;"NFTS";76;8;8.37;7.51;90;488.1;169.02;319.07;34.6;"2022-10-18 18:39:12"
27;50000;"NFTS";77;8;8.37;7.54;90;488.1;169.02;319.07;34.6;"2022-10-18 18:39:22"
28;50000;"NFTS";76;8;8.37;7.54;90;488.1;169.02;319.07;34.6;"2022-10-18 18:39:32"
29;50000;"NFTS";76;8;8.37;7.56;90;488.1;169.02;319.07;34.6;"2022-10-18 18:39:42"
30;50000;"NFTS";76;8;8.37;7.59;91;488.1;169.02;319.07;34.6;"2022-10-18 18:39:52"
31;50000;"NFTS";77;8;8.37;7.61;91;488.1;169.02;319.07;34.6;"2022-10-18 18:40:02"
32;50000;"NFTS";77;8;8.37;7.51;90;488.1;169.02;319.07;34.6;"2022-10-18 18:40:12"
33;50000;"NFTS";75;8;8.37;7.53;90;488.1;169.03;319.07;34.6;"2022-10-18 18:40:22"
34;50000;"NFTS";72;8;8.37;7.55;90;488.1;169.02;319.07;34.6;"2022-10-18 18:40:33"
35;50000;"NFTS";74;8;8.37;7.55;90;488.1;169.02;319.07;34.6;"2022-10-18 18:40:43"
36;50000;"NFTS";75;8;8.37;7.53;90;488.1;169.02;319.07;34.6;"2022-10-18 18:40:53"
37;50000;"NFTS";79;8;8.37;7.85;94;488.1;169.02;319.07;34.6;"2022-10-18 18:41:03"
38;50000;"NFTS";76;8;8.37;7.64;91;488.1;169.02;319.07;34.6;"2022-10-18 18:41:13"
39;50000;"NFTS";75;8;8.37;7.69;92;488.1;169.02;319.08;34.6;"2022-10-18 18:41:23"
40;50000;"NFTS";78;8;8.37;7.78;93;488.1;169.02;319.08;34.6;"2022-10-18 18:41:33"
41;50000;"NFTS";76;8;8.37;7.72;92;488.1;169.02;319.07;34.6;"2022-10-18 18:41:43"
42;50000;"NFTS";78;8;8.37;7.71;92;488.1;169.02;319.07;34.6;"2022-10-18 18:41:53"
43;50000;"NFTS";82;8;8.37;7.79;93;488.1;169.02;319.07;34.6;"2022-10-18 18:42:03"
44;50000;"NFTS";82;8;8.37;7.85;94;488.1;169.06;319.03;34.6;"2022-10-18 18:42:13"
45;50000;"NFTS";76;8;8.37;7.8;93;488.1;169.3;318.8;34.7;"2022-10-18 18:42:23"
46;50000;"NFTS";81;8;8.37;7.65;91;488.1;169.3;318.8;34.7;"2022-10-18 18:42:33"
47;50000;"NFTS";79;8;8.37;7.68;92;488.1;169.3;318.79;34.7;"2022-10-18 18:42:43"
48;50000;"NFTS";76;8;8.37;7.67;92;488.1;169.3;318.79;34.7;"2022-10-18 18:42:53"
49;50000;"NFTS";76;8;8.37;7.71;92;488.1;169.3;318.79;34.7;"2022-10-18 18:43:03"
50;50000;"NFTS";77;8;8.37;7.67;92;488.1;169.3;318.79;34.7;"2022-10-18 18:43:13"
51;50000;"NFTS";78;8;8.37;7.71;92;488.1;169.3;318.79;34.7;"2022-10-18 18:43:23"
52;50000;"NFTS";77;8;8.37;7.8;93;488.1;169.3;318.79;34.7;"2022-10-18 18:43:33"
53;50000;"NFTS";79;8;8.37;7.75;93;488.1;169.3;318.8;34.7;"2022-10-18 18:43:43"
54;50000;"NFTS";78;8;8.37;7.83;94;488.1;169.3;318.8;34.7;"2022-10-18 18:43:53"
55;50000;"NFTS";76;8;8.37;7.87;94;488.1;169.3;318.8;34.7;"2022-10-18 18:44:03"
56;50000;"NFTS";75;8;8.37;7.86;94;488.1;169.3;318.8;34.7;"2022-10-18 18:44:13"
57;50000;"NFTS";75;8;8.37;7.84;94;488.1;169.3;318.8;34.7;"2022-10-18 18:44:23"
58;50000;"NFTS";77;8;8.37;7.86;94;488.1;169.3;318.8;34.7;"2022-10-18 18:44:33"
59;50000;"NFTS";77;8;8.37;7.81;93;488.1;169.3;318.8;34.7;"2022-10-18 18:44:43"
60;50000;"NFTS";75;8;8.37;7.83;94;488.1;169.3;318.8;34.7;"2022-10-18 18:44:53"
61;50000;"NFTS";76;8;8.37;7.83;94;488.1;169.3;318.8;34.7;"2022-10-18 18:45:03"
62;50000;"NFTS";74;8;8.37;7.85;94;488.1;169.3;318.8;34.7;"2022-10-18 18:45:13"
63;50000;"NFTS";75;8;8.37;7.81;93;488.1;169.3;318.8;34.7;"2022-10-18 18:45:23"
64;50000;"NFTS";76;8;8.37;7.87;94;488.1;169.3;318.8;34.7;"2022-10-18 18:45:33"
65;50000;"NFTS";83;8;8.37;7.9;94;488.1;169.3;318.79;34.7;"2022-10-18 18:45:43"
66;50000;"NFTS";82;8;8.37;7.83;94;488.1;169.3;318.79;34.7;"2022-10-18 18:45:53"
67;50000;"NFTS";79;8;8.37;7.89;94;488.1;169.3;318.79;34.7;"2022-10-18 18:46:03"
68;50000;"NFTS";78;8;8.37;7.84;94;488.1;169.3;318.79;34.7;"2022-10-18 18:46:13"
69;50000;"NFTS";82;8;8.37;7.73;92;488.1;169.3;318.79;34.7;"2022-10-18 18:46:23"
70;50000;"NFTS";78;8;8.37;7.72;92;488.1;169.3;318.79;34.7;"2022-10-18 18:46:34"
71;50000;"NFTS";76;8;8.37;7.76;93;488.1;169.3;318.79;34.7;"2022-10-18 18:46:44"
72;50000;"NFTS";76;8;8.37;7.75;93;488.1;169.3;318.79;34.7;"2022-10-18 18:46:54"
73;50000;"NFTS";77;8;8.37;7.74;92;488.1;169.3;318.79;34.7;"2022-10-18 18:47:04"
74;50000;"NFTS";77;8;8.37;7.72;92;488.1;169.3;318.79;34.7;"2022-10-18 18:47:14"
75;50000;"NFTS";76;8;8.37;7.76;93;488.1;169.3;318.79;34.7;"2022-10-18 18:47:24"
76;50000;"NFTS";75;8;8.37;7.76;93;488.1;169.3;318.79;34.7;"2022-10-18 18:47:34"
77;50000;"NFTS";76;8;8.37;7.79;93;488.1;169.3;318.79;34.7;"2022-10-18 18:47:44"
78;50000;"NFTS";77;8;8.37;7.71;92;488.1;169.3;318.79;34.7;"2022-10-18 18:47:54"
79;50000;"NFTS";77;8;8.37;7.69;92;488.1;169.3;318.79;34.7;"2022-10-18 18:48:04"
80;50000;"NFTS";77;8;8.37;7.66;92;488.1;169.3;318.79;34.7;"2022-10-18 18:48:14"
81;50000;"NFTS";77;8;8.37;7.65;91;488.1;169.3;318.79;34.7;"2022-10-18 18:48:24"
82;50000;"NFTS";76;8;8.37;7.66;92;488.1;169.3;318.79;34.7;"2022-10-18 18:48:34"
83;50000;"NFTS";77;8;8.37;7.59;91;488.1;169.3;318.79;34.7;"2022-10-18 18:48:44"
84;50000;"NFTS";78;8;8.37;7.71;92;488.1;169.3;318.79;34.7;"2022-10-18 18:48:54"
85;50000;"NFTS";78;8;8.37;7.73;92;488.1;169.3;318.79;34.7;"2022-10-18 18:49:04"
86;50000;"NFTS";79;8;8.37;7.65;91;488.1;169.3;318.79;34.7;"2022-10-18 18:49:14"
87;50000;"NFTS";78;8;8.37;7.66;92;488.1;169.3;318.79;34.7;"2022-10-18 18:49:24"
88;50000;"NFTS";79;8;8.37;7.53;90;488.1;169.3;318.79;34.7;"2022-10-18 18:49:34"
89;50000;"NFTS";77;8;8.37;7.52;90;488.1;169.31;318.79;34.7;"2022-10-18 18:49:44"
90;50000;"NFTS";75;8;8.37;7.47;89;488.1;169.3;318.79;34.7;"2022-10-18 18:49:54"
91;50000;"NFTS";77;8;8.37;7.49;90;488.1;169.3;318.79;34.7;"2022-10-18 18:50:04"
92;50000;"NFTS";77;8;8.37;7.47;89;488.1;169.3;318.79;34.7;"2022-10-18 18:50:14"
93;50000;"NFTS";75;8;8.37;7.52;90;488.1;169.3;318.79;34.7;"2022-10-18 18:50:24"
94;50000;"NFTS";72;8;8.37;7.49;90;488.1;169.3;318.79;34.7;"2022-10-18 18:50:34"
95;50000;"NFTS";75;8;8.37;7.47;89;488.1;169.3;318.79;34.7;"2022-10-18 18:50:44"
96;50000;"NFTS";78;8;8.37;7.48;89;488.1;169.3;318.79;34.7;"2022-10-18 18:50:54"
97;50000;"NFTS";75;8;8.37;7.45;89;488.1;169.3;318.79;34.7;"2022-10-18 18:51:04"
98;50000;"NFTS";76;8;8.37;7.47;89;488.1;169.3;318.79;34.7;"2022-10-18 18:51:14"
99;50000;"NFTS";79;8;8.37;7.47;89;488.1;169.3;318.79;34.7;"2022-10-18 18:51:24"
100;50000;"NFTS";78;8;8.37;7.48;89;488.1;169.3;318.79;34.7;"2022-10-18 18:51:35"
101;50000;"NFTS";79;8;8.37;7.55;90;488.1;169.3;318.79;34.7;"2022-10-18 18:51:45"
102;50000;"NFTS";75;8;8.37;7.54;90;488.1;169.3;318.79;34.7;"2022-10-18 18:51:55"
103;50000;"NFTS";78;8;8.37;7.57;90;488.1;169.3;318.79;34.7;"2022-10-18 18:52:05"
104;50000;"NFTS";77;8;8.37;7.6;91;488.1;169.3;318.79;34.7;"2022-10-18 18:52:15"
105;50000;"NFTS";77;8;8.37;7.58;91;488.1;169.3;318.79;34.7;"2022-10-18 18:52:25"
106;50000;"NFTS";79;8;8.37;7.62;91;488.1;169.32;318.77;34.7;"2022-10-18 18:52:35"
107;50000;"NFTS";69;8;8.37;7.6;91;488.1;169.33;318.76;34.7;"2022-10-18 18:52:45"
108;50000;"NFTS";75;8;8.37;7.26;87;488.1;169.33;318.76;34.7;"2022-10-18 18:52:55"
109;50000;"NFTS";73;8;8.37;7.28;87;488.1;169.33;318.76;34.7;"2022-10-18 18:53:05"
110;50000;"NFTS";73;8;8.37;7.3;87;488.1;169.33;318.76;34.7;"2022-10-18 18:53:15"
111;50000;"NFTS";72;8;8.37;7.34;88;488.1;169.33;318.76;34.7;"2022-10-18 18:53:25"
112;50000;"NFTS";74;8;8.37;7.39;88;488.1;169.33;318.76;34.7;"2022-10-18 18:53:35"
113;50000;"NFTS";76;8;8.37;7.39;88;488.1;169.33;318.76;34.7;"2022-10-18 18:53:45"
114;50000;"NFTS";76;8;8.37;7.42;89;488.1;169.33;318.76;34.7;"2022-10-18 18:53:55"
115;50000;"NFTS";75;8;8.37;7.46;89;488.1;169.33;318.76;34.7;"2022-10-18 18:54:05"
116;50000;"NFTS";72;8;8.37;7.45;89;488.1;169.33;318.77;34.7;"2022-10-18 18:54:15"
117;50000;"NFTS";72;8;8.37;7.46;89;488.1;169.33;318.77;34.7;"2022-10-18 18:54:25"
118;50000;"NFTS";81;8;8.37;7.63;91;488.1;169.33;318.77;34.7;"2022-10-18 18:54:35"
119;50000;"NFTS";82;8;8.37;7.77;93;488.1;169.36;318.73;34.7;"2022-10-18 18:54:45"
120;50000;"NFTS";68;8;8.37;7.84;94;488.1;169.36;318.73;34.7;"2022-10-18 18:54:55"
121;50000;"NFTS";65;8;8.37;7.76;93;488.1;169.36;318.73;34.7;"2022-10-18 18:55:05"
122;50000;"NFTS";70;8;8.37;7.75;93;488.1;169.36;318.73;34.7;"2022-10-18 18:55:15"
123;50000;"NFTS";69;8;8.37;7.81;93;488.1;169.36;318.73;34.7;"2022-10-18 18:55:25"
124;50000;"NFTS";73;8;8.37;7.81;93;488.1;169.36;318.73;34.7;"2022-10-18 18:55:35"
125;50000;"NFTS";68;8;8.37;7.79;93;488.1;169.36;318.73;34.7;"2022-10-18 18:55:45"
126;50000;"NFTS";65;8;8.37;7.81;93;488.1;169.36;318.73;34.7;"2022-10-18 18:55:55"
127;50000;"NFTS";67;8;8.37;7.84;94;488.1;169.36;318.73;34.7;"2022-10-18 18:56:05"
128;50000;"NFTS";66;8;8.37;7.85;94;488.1;169.36;318.73;34.7;"2022-10-18 18:56:15"
129;50000;"NFTS";67;8;8.37;7.83;94;488.1;169.36;318.73;34.7;"2022-10-18 18:56:25"
130;50000;"NFTS";66;8;8.37;7.81;93;488.1;169.36;318.73;34.7;"2022-10-18 18:56:35"
131;50000;"NFTS";67;8;8.37;7.8;93;488.1;169.36;318.73;34.7;"2022-10-18 18:56:45"
132;50000;"NFTS";60;8;8.37;7.79;93;488.1;169.36;318.73;34.7;"2022-10-18 18:56:55"
133;50000;"NFTS";61;8;8.37;7.8;93;488.1;169.36;318.73;34.7;"2022-10-18 18:57:06"
134;50000;"NFTS";60;8;8.37;7.77;93;488.1;169.36;318.73;34.7;"2022-10-18 18:57:16"
135;50000;"NFTS";66;8;8.37;7.78;93;488.1;169.36;318.73;34.7;"2022-10-18 18:57:26"
136;50000;"NFTS";71;8;8.37;7.67;92;488.1;169.36;318.74;34.7;"2022-10-18 18:57:36"
137;50000;"NFTS";65;8;8.37;7.63;91;488.1;169.36;318.74;34.7;"2022-10-18 18:57:46"
138;50000;"NFTS";68;8;8.37;7.3;87;488.1;169.36;318.74;34.7;"2022-10-18 18:57:56"
139;50000;"NFTS";69;8;8.37;7.31;87;488.1;169.36;318.74;34.7;"2022-10-18 18:58:06"
140;50000;"NFTS";66;8;8.37;7.32;87;488.1;169.36;318.74;34.7;"2022-10-18 18:58:16"
141;50000;"NFTS";65;8;8.37;7.4;88;488.1;169.36;318.74;34.7;"2022-10-18 18:58:26"
142;50000;"NFTS";66;8;8.37;7.39;88;488.1;169.36;318.74;34.7;"2022-10-18 18:58:36"
143;50000;"NFTS";77;8;8.37;7.45;89;488.1;169.36;318.74;34.7;"2022-10-18 18:58:46"
144;50000;"NFTS";70;8;8.37;7.42;89;488.1;169.36;318.74;34.7;"2022-10-18 18:58:56"
145;50000;"NFTS";67;8;8.37;7.49;89;488.1;169.36;318.74;34.7;"2022-10-18 18:59:06"
146;50000;"NFTS";63;8;8.37;7.51;90;488.1;169.36;318.74;34.7;"2022-10-18 18:59:16"
147;50000;"NFTS";63;8;8.37;7.47;89;488.1;169.36;318.74;34.7;"2022-10-18 18:59:26"
148;50000;"NFTS";66;8;8.37;7.49;89;488.1;169.36;318.74;34.7;"2022-10-18 18:59:36"
149;50000;"NFTS";67;8;8.37;7.41;89;488.1;169.36;318.74;34.7;"2022-10-18 18:59:46"
150;50000;"NFTS";67;8;8.37;7.46;89;488.1;169.36;318.74;34.7;"2022-10-18 18:59:56"
151;50000;"NFTS";64;8;8.37;7.38;88;488.1;169.36;318.74;34.7;"2022-10-18 19:00:06"
152;50000;"NFTS";71;8;8.37;7.57;90;488.1;169.36;318.73;34.7;"2022-10-18 19:00:16"
153;50000;"NFTS";76;8;8.37;7.6;91;488.1;169.58;318.52;34.7;"2022-10-18 19:00:26"
154;50000;"NFTS";82;8;8.37;7.38;88;488.1;169.6;318.5;34.7;"2022-10-18 19:00:36"
155;50000;"NFTS";80;8;8.37;7.4;88;488.1;169.7;318.4;34.8;"2022-10-18 19:00:46"
156;50000;"NFTS";88;8;8.37;7.51;90;488.1;169.82;318.28;34.8;"2022-10-18 19:00:56"
157;50000;"NFTS";83;8;8.37;7.49;89;488.1;169.75;318.35;34.8;"2022-10-18 19:01:06"
158;50000;"NFTS";12;8;8.37;7.41;89;488.1;169.64;318.45;34.8;"2022-10-18 19:01:16"
159;50000;"NFTS";6;8;8.37;7.47;89;488.1;169.64;318.45;34.8;"2022-10-18 19:01:26"
160;50000;"NFTS";3;8;8.37;7.45;89;488.1;169.64;318.45;34.8;"2022-10-18 19:01:36"
161;50000;"NFTS";28;8;8.37;7.14;85;488.1;169.5;318.6;34.7;"2022-10-18 19:01:46"
162;50000;"NFTS";4;8;8.37;7.16;86;488.1;169.5;318.6;34.7;"2022-10-18 19:01:56"
163;50000;"NFTS";10;8;8.37;7.18;86;488.1;169.3;318.8;34.7;"2022-10-18 19:02:06"
164;50000;"NFTS";4;8;8.37;7.2;86;488.1;169.3;318.8;34.7;"2022-10-18 19:02:16"
165;50000;"NFTS";3;8;8.37;7.22;86;488.1;169.3;318.8;34.7;"2022-10-18 19:02:26"
